id,url_id,user_id,event_type,timestamp,details
911,911,350,created,2026-01-31 09:05:45,"{""short_code"":""vIOWc1"",""original_url"":""https://acme.dev/mellow/canyon/911""}"
912,912,21,created,2025-12-07 15:07:26,"{""short_code"":""vu5Ufo"",""original_url"":""https://acme.dev/quiet/signal/912""}"
913,913,237,created,2025-08-03 23:46:05,"{""short_code"":""qGd1ah"",""original_url"":""https://example.com/dawn/engine/913""}"
914,914,25,created,2025-09-06 16:30:41,"{""short_code"":""YaqLhV"",""original_url"":""https://opswise.net/harbor/yard/914""}"
915,915,13,created,2025-11-18 05:11:28,"{""short_code"":""5LF3zs"",""original_url"":""https://hackstack.io/amber/lagoon/915""}"
916,916,89,created,2025-03-02 17:22:29,"{""short_code"":""1F6fuv"",""original_url"":""https://opswise.net/quiet/orbit/916""}"
917,917,313,created,2025-09-08 12:10:44,"{""short_code"":""cRPK1H"",""original_url"":""https://hackstack.io/gold/network/917""}"
918,918,206,created,2025-11-25 01:53:34,"{""short_code"":""mYLvFB"",""original_url"":""https://hackstack.io/silver/meadow/918""}"
919,919,166,created,2025-02-18 07:31:52,"{""short_code"":""8ylZc1"",""original_url"":""https://seeded.app/rapid/canyon/919""}"
920,920,127,created,2025-02-07 14:11:07,"{""short_code"":""PXzYg4"",""original_url"":""https://opswise.net/jade/zenith/920""}"
921,921,155,created,2025-03-29 00:25:04,"{""short_code"":""VlTah5"",""original_url"":""https://acme.dev/warm/uplink/921""}"
922,922,310,created,2025-07-14 05:57:30,"{""short_code"":""a3BxJH"",""original_url"":""https://example.com/dawn/window/922""}"
923,923,49,created,2026-02-19 16:59:14,"{""short_code"":""tbIy2y"",""original_url"":""https://opswise.net/jade/canyon/923""}"
924,924,279,created,2025-07-26 12:24:22,"{""short_code"":""3vGMRS"",""original_url"":""https://hackstack.io/mellow/field/924""}"
925,925,80,created,2025-04-09 07:56:55,"{""short_code"":""ppKgcW"",""original_url"":""https://seeded.app/forest/anchor/925""}"
926,926,13,created,2025-08-06 09:33:08,"{""short_code"":""LYWj3D"",""original_url"":""https://seeded.app/warm/meadow/926""}"
927,927,141,created,2025-07-19 17:37:55,"{""short_code"":""0lPq0Q"",""original_url"":""https://acme.dev/harbor/window/927""}"
928,928,165,created,2025-12-30 12:30:42,"{""short_code"":""DjWDxW"",""original_url"":""https://opswise.net/urban/orbit/928""}"
929,929,30,created,2025-12-25 18:32:28,"{""short_code"":""piBEki"",""original_url"":""https://opswise.net/brisk/canyon/929""}"
930,930,25,created,2025-05-02 08:30:50,"{""short_code"":""3JlWwR"",""original_url"":""https://relay.cloud/amber/signal/930""}"
931,931,100,created,2026-01-11 06:41:57,"{""short_code"":""pBjO9d"",""original_url"":""https://opswise.net/brisk/valley/931""}"
932,932,326,created,2025-02-19 14:33:22,"{""short_code"":""jUsr2i"",""original_url"":""https://opswise.net/rapid/engine/932""}"
933,933,381,created,2025-04-18 16:52:19,"{""short_code"":""ti2XGm"",""original_url"":""https://hackstack.io/silver/orbit/933""}"
934,934,394,created,2026-02-08 09:05:56,"{""short_code"":""RdTBY2"",""original_url"":""https://example.com/clear/river/934""}"
935,935,119,created,2026-02-19 07:59:47,"{""short_code"":""BxNRTV"",""original_url"":""https://opswise.net/lively/trail/935""}"
936,936,169,created,2026-01-07 17:39:18,"{""short_code"":""XAbFCV"",""original_url"":""https://hackstack.io/navy/journey/936""}"
937,937,367,created,2025-03-23 21:43:58,"{""short_code"":""SebBlL"",""original_url"":""https://example.com/opal/harvest/937""}"
938,938,232,created,2026-02-11 01:17:30,"{""short_code"":""FnAh2k"",""original_url"":""https://example.com/calm/anchor/938""}"
939,939,332,created,2026-01-11 04:01:03,"{""short_code"":""APW6Il"",""original_url"":""https://acme.dev/navy/orbit/939""}"
940,940,284,created,2025-05-25 23:05:22,"{""short_code"":""5TMfdR"",""original_url"":""https://seeded.app/cobalt/orbit/940""}"
941,941,316,created,2025-11-04 11:22:43,"{""short_code"":""rhaN5Y"",""original_url"":""https://opswise.net/vivid/trail/941""}"
942,942,241,created,2026-01-28 17:19:19,"{""short_code"":""5aUcJh"",""original_url"":""https://opswise.net/keen/engine/942""}"
943,943,274,created,2025-08-27 21:08:48,"{""short_code"":""NsiVno"",""original_url"":""https://relay.cloud/ivory/window/943""}"
944,944,339,created,2025-08-24 12:13:46,"{""short_code"":""jZDjBF"",""original_url"":""https://opswise.net/calm/meadow/944""}"
945,945,210,created,2025-03-18 00:20:02,"{""short_code"":""KPM37m"",""original_url"":""https://opswise.net/mellow/garden/945""}"
946,946,1,created,2025-05-28 11:01:49,"{""short_code"":""FtH6r2"",""original_url"":""https://relay.cloud/cobalt/harvest/946""}"
947,947,11,created,2025-06-06 16:28:43,"{""short_code"":""KzD3Yj"",""original_url"":""https://hackstack.io/jade/anchor/947""}"
948,948,149,created,2025-08-29 20:29:43,"{""short_code"":""QtJWCL"",""original_url"":""https://relay.cloud/silver/field/948""}"
949,949,93,created,2025-11-10 07:34:32,"{""short_code"":""llU2pA"",""original_url"":""https://seeded.app/harbor/uplink/949""}"
950,950,215,created,2025-06-02 21:59:42,"{""short_code"":""E6YbjW"",""original_url"":""https://seeded.app/young/lagoon/950""}"
951,951,171,created,2025-02-13 11:44:51,"{""short_code"":""uDYhvM"",""original_url"":""https://acme.dev/keen/quartz/951""}"
952,952,384,created,2026-02-04 05:11:40,"{""short_code"":""8r16fL"",""original_url"":""https://relay.cloud/brisk/window/952""}"
953,953,314,created,2025-06-07 17:08:53,"{""short_code"":""xqVIRK"",""original_url"":""https://example.com/quiet/kernel/953""}"
954,954,375,created,2025-07-02 15:45:17,"{""short_code"":""3fKohn"",""original_url"":""https://seeded.app/young/delta/954""}"
955,955,248,created,2025-02-10 15:00:27,"{""short_code"":""jKoQLp"",""original_url"":""https://hackstack.io/forest/field/955""}"
956,956,213,created,2025-06-23 05:43:55,"{""short_code"":""Vdk0Ol"",""original_url"":""https://hackstack.io/vivid/delta/956""}"
957,957,301,created,2025-06-23 20:04:36,"{""short_code"":""aZcZx1"",""original_url"":""https://seeded.app/proud/window/957""}"
958,958,27,created,2025-06-13 15:22:37,"{""short_code"":""DxLQXO"",""original_url"":""https://hackstack.io/proud/garden/958""}"
959,959,293,created,2025-05-16 03:28:59,"{""short_code"":""t3nNyV"",""original_url"":""https://relay.cloud/calm/journey/959""}"
960,960,156,created,2026-01-17 05:21:36,"{""short_code"":""jLkFAO"",""original_url"":""https://opswise.net/forest/harvest/960""}"
961,961,275,created,2025-01-21 08:36:43,"{""short_code"":""N1fnUe"",""original_url"":""https://example.com/ivory/meadow/961""}"
962,962,12,created,2025-10-25 10:03:26,"{""short_code"":""XEUpJZ"",""original_url"":""https://acme.dev/ember/pioneer/962""}"
963,963,159,created,2026-02-04 20:18:47,"{""short_code"":""zAG8qz"",""original_url"":""https://opswise.net/lively/yard/963""}"
964,964,82,created,2025-09-26 12:30:16,"{""short_code"":""StrBH8"",""original_url"":""https://hackstack.io/ember/signal/964""}"
965,965,62,created,2025-10-24 07:05:37,"{""short_code"":""pm2W64"",""original_url"":""https://acme.dev/dawn/island/965""}"
966,966,126,created,2026-01-21 19:28:16,"{""short_code"":""WGMWBw"",""original_url"":""https://acme.dev/ember/anchor/966""}"
967,967,322,created,2026-01-08 13:36:21,"{""short_code"":""hpCbSV"",""original_url"":""https://example.com/rapid/uplink/967""}"
968,968,7,created,2025-05-31 06:04:57,"{""short_code"":""vgz5JS"",""original_url"":""https://relay.cloud/gold/lagoon/968""}"
969,969,338,created,2025-10-09 03:49:04,"{""short_code"":""8T23dN"",""original_url"":""https://relay.cloud/vivid/trail/969""}"
970,970,8,created,2025-05-13 12:51:16,"{""short_code"":""BFebcV"",""original_url"":""https://opswise.net/gold/valley/970""}"
971,971,187,created,2025-03-23 06:46:00,"{""short_code"":""HOGzg6"",""original_url"":""https://example.com/urban/island/971""}"
972,972,252,created,2025-06-25 07:01:08,"{""short_code"":""CAe0jw"",""original_url"":""https://acme.dev/jade/lagoon/972""}"
973,973,328,created,2025-04-23 13:58:46,"{""short_code"":""Am2YrD"",""original_url"":""https://opswise.net/opal/network/973""}"
974,974,396,created,2025-04-18 19:43:15,"{""short_code"":""GBwTqz"",""original_url"":""https://hackstack.io/brisk/signal/974""}"
975,975,58,created,2025-07-07 22:32:26,"{""short_code"":""jgX1An"",""original_url"":""https://example.com/urban/meadow/975""}"
976,976,93,created,2025-07-23 19:08:51,"{""short_code"":""WLkFQF"",""original_url"":""https://relay.cloud/amber/pioneer/976""}"
977,977,144,created,2025-03-11 11:27:37,"{""short_code"":""dGJOJf"",""original_url"":""https://example.com/keen/uplink/977""}"
978,978,159,created,2025-06-28 19:04:20,"{""short_code"":""FTY2Iv"",""original_url"":""https://seeded.app/silver/beacon/978""}"
979,979,346,created,2025-05-08 21:20:36,"{""short_code"":""b4pYFQ"",""original_url"":""https://seeded.app/proud/lagoon/979""}"
980,980,230,created,2025-11-06 17:01:12,"{""short_code"":""Z4GJRY"",""original_url"":""https://acme.dev/lively/journey/980""}"
981,981,229,created,2025-07-17 15:18:53,"{""short_code"":""X8rGNi"",""original_url"":""https://acme.dev/lively/harvest/981""}"
982,982,264,created,2025-10-22 03:18:45,"{""short_code"":""Am2HHs"",""original_url"":""https://hackstack.io/mellow/pioneer/982""}"
983,983,126,created,2025-07-16 19:18:02,"{""short_code"":""nIfhdw"",""original_url"":""https://relay.cloud/opal/orbit/983""}"
984,984,153,created,2025-07-08 12:57:32,"{""short_code"":""M9vKmd"",""original_url"":""https://seeded.app/tidy/pioneer/984""}"
985,985,203,created,2026-01-04 14:38:39,"{""short_code"":""FfYmp9"",""original_url"":""https://relay.cloud/young/island/985""}"
986,986,123,created,2026-02-19 20:14:43,"{""short_code"":""AKSjTS"",""original_url"":""https://example.com/lively/island/986""}"
987,987,240,created,2025-02-05 00:26:50,"{""short_code"":""ThlXii"",""original_url"":""https://acme.dev/tidy/orbit/987""}"
988,988,386,created,2025-08-03 01:49:33,"{""short_code"":""GMVh08"",""original_url"":""https://relay.cloud/ember/signal/988""}"
989,989,332,created,2025-09-17 02:02:17,"{""short_code"":""kpZpAq"",""original_url"":""https://example.com/navy/yard/989""}"
990,990,372,created,2025-06-27 17:50:18,"{""short_code"":""hdOiuO"",""original_url"":""https://example.com/quiet/zenith/990""}"
991,991,262,created,2025-04-16 12:17:47,"{""short_code"":""Tw32J6"",""original_url"":""https://hackstack.io/warm/valley/991""}"
992,992,284,created,2025-12-05 10:07:52,"{""short_code"":""jQM5Km"",""original_url"":""https://relay.cloud/clear/meadow/992""}"
993,993,44,created,2025-07-16 12:49:05,"{""short_code"":""g5R1w5"",""original_url"":""https://acme.dev/navy/pioneer/993""}"
994,994,206,created,2025-11-25 02:39:00,"{""short_code"":""BpMgGB"",""original_url"":""https://relay.cloud/ivory/kernel/994""}"
995,995,48,created,2025-06-06 13:04:04,"{""short_code"":""mGdUDS"",""original_url"":""https://example.com/forest/window/995""}"
996,996,330,created,2025-05-14 02:00:41,"{""short_code"":""E165cx"",""original_url"":""https://opswise.net/calm/valley/996""}"
997,997,300,created,2025-09-03 14:01:03,"{""short_code"":""TbxxOL"",""original_url"":""https://acme.dev/urban/zenith/997""}"
998,998,65,created,2025-06-11 03:53:12,"{""short_code"":""ZNmfCq"",""original_url"":""https://opswise.net/calm/uplink/998""}"
999,999,312,created,2026-01-06 05:17:42,"{""short_code"":""3rUFon"",""original_url"":""https://hackstack.io/ember/anchor/999""}"
1000,1000,378,created,2025-07-06 08:44:28,"{""short_code"":""Cwqzj5"",""original_url"":""https://example.com/gold/canyon/1000""}"
1001,1001,197,created,2025-10-06 16:04:04,"{""short_code"":""7vpQNQ"",""original_url"":""https://relay.cloud/keen/zenith/1001""}"
1002,1002,175,created,2025-11-10 09:18:53,"{""short_code"":""VkLcMl"",""original_url"":""https://opswise.net/navy/uplink/1002""}"
1003,1003,7,created,2026-01-07 09:30:11,"{""short_code"":""id2Wn8"",""original_url"":""https://opswise.net/mellow/kernel/1003""}"
1004,1004,147,created,2025-08-17 21:42:21,"{""short_code"":""fsC7Ko"",""original_url"":""https://acme.dev/dawn/river/1004""}"
1005,1005,25,created,2025-11-13 20:10:59,"{""short_code"":""mSTLg2"",""original_url"":""https://relay.cloud/silver/field/1005""}"
1006,1006,384,created,2025-04-23 18:46:03,"{""short_code"":""vb3FQu"",""original_url"":""https://seeded.app/rapid/canyon/1006""}"
1007,1007,248,created,2025-04-29 06:41:12,"{""short_code"":""uCcv5O"",""original_url"":""https://example.com/keen/orbit/1007""}"
1008,1008,131,created,2025-04-19 02:55:46,"{""short_code"":""85S8ms"",""original_url"":""https://relay.cloud/brisk/pioneer/1008""}"
1009,1009,326,created,2025-03-23 14:08:55,"{""short_code"":""7DcxqQ"",""original_url"":""https://acme.dev/tidy/quartz/1009""}"
1010,1010,246,created,2026-01-04 19:30:08,"{""short_code"":""cQUpVB"",""original_url"":""https://hackstack.io/gold/garden/1010""}"
1011,1011,395,created,2026-02-16 06:39:51,"{""short_code"":""R8FV2o"",""original_url"":""https://acme.dev/mellow/journey/1011""}"
1012,1012,80,created,2025-09-09 19:41:58,"{""short_code"":""0bRFzR"",""original_url"":""https://seeded.app/warm/valley/1012""}"
1013,1013,188,created,2025-10-26 08:09:23,"{""short_code"":""93KrK1"",""original_url"":""https://seeded.app/proud/canyon/1013""}"
1014,1014,221,created,2025-10-10 21:06:33,"{""short_code"":""I13C2r"",""original_url"":""https://example.com/vivid/zenith/1014""}"
1015,1015,347,created,2026-01-28 01:15:07,"{""short_code"":""g7T1b9"",""original_url"":""https://example.com/warm/beacon/1015""}"
1016,1016,273,created,2025-11-12 10:47:37,"{""short_code"":""aFHMpk"",""original_url"":""https://seeded.app/ember/harvest/1016""}"
1017,1017,300,created,2025-10-07 20:53:39,"{""short_code"":""8JcvLz"",""original_url"":""https://example.com/vivid/river/1017""}"
1018,1018,200,created,2025-07-11 04:08:20,"{""short_code"":""MosR46"",""original_url"":""https://acme.dev/keen/engine/1018""}"
1019,1019,359,created,2025-06-10 13:07:54,"{""short_code"":""4D4Nem"",""original_url"":""https://seeded.app/quiet/signal/1019""}"
1020,1020,88,created,2025-08-21 07:19:16,"{""short_code"":""L6MNOQ"",""original_url"":""https://acme.dev/mellow/uplink/1020""}"
1021,1021,317,created,2025-06-16 12:55:54,"{""short_code"":""0aTrrz"",""original_url"":""https://acme.dev/young/engine/1021""}"
1022,1022,37,created,2025-10-23 20:14:58,"{""short_code"":""ydAwgo"",""original_url"":""https://acme.dev/quiet/beacon/1022""}"
1023,1023,82,created,2026-02-01 16:54:26,"{""short_code"":""VJPeLt"",""original_url"":""https://opswise.net/cobalt/network/1023""}"
1024,1024,299,created,2026-02-15 11:58:16,"{""short_code"":""XFSzqV"",""original_url"":""https://seeded.app/harbor/kernel/1024""}"
1025,1025,6,created,2025-04-14 09:11:19,"{""short_code"":""CxgSBP"",""original_url"":""https://opswise.net/opal/signal/1025""}"
1026,1026,243,created,2025-10-18 10:42:19,"{""short_code"":""FgC1ei"",""original_url"":""https://acme.dev/harbor/valley/1026""}"
1027,1027,344,created,2025-11-19 08:48:01,"{""short_code"":""Rlo3RE"",""original_url"":""https://seeded.app/navy/beacon/1027""}"
1028,1028,399,created,2025-06-10 08:42:32,"{""short_code"":""lrsh7m"",""original_url"":""https://example.com/navy/harvest/1028""}"
1029,1029,330,created,2025-12-06 14:52:53,"{""short_code"":""Oexpv9"",""original_url"":""https://hackstack.io/forest/river/1029""}"
1030,1030,239,created,2025-02-25 10:25:10,"{""short_code"":""oIej6C"",""original_url"":""https://acme.dev/opal/island/1030""}"
1031,1031,110,created,2026-02-07 14:49:26,"{""short_code"":""m9MH8B"",""original_url"":""https://opswise.net/forest/lagoon/1031""}"
1032,1032,199,created,2025-03-22 04:03:57,"{""short_code"":""6zMSsO"",""original_url"":""https://acme.dev/mellow/uplink/1032""}"
1033,1033,330,created,2026-01-15 13:46:29,"{""short_code"":""7sur8u"",""original_url"":""https://example.com/dawn/beacon/1033""}"
1034,1034,147,created,2026-01-18 22:14:12,"{""short_code"":""SrzLjJ"",""original_url"":""https://seeded.app/cobalt/anchor/1034""}"
1035,1035,320,created,2025-01-30 07:47:41,"{""short_code"":""1hLTmz"",""original_url"":""https://seeded.app/quiet/uplink/1035""}"
1036,1036,88,created,2025-05-05 00:33:55,"{""short_code"":""53JPYl"",""original_url"":""https://acme.dev/vivid/kernel/1036""}"
1037,1037,331,created,2025-07-07 00:29:56,"{""short_code"":""P8u4v0"",""original_url"":""https://example.com/vivid/yard/1037""}"
1038,1038,363,created,2026-02-15 06:04:07,"{""short_code"":""6ZwWEH"",""original_url"":""https://relay.cloud/quiet/signal/1038""}"
1039,1039,206,created,2025-11-11 21:43:02,"{""short_code"":""BEqoI7"",""original_url"":""https://example.com/cobalt/canyon/1039""}"
1040,1040,89,created,2025-04-26 19:51:32,"{""short_code"":""PGo0J9"",""original_url"":""https://hackstack.io/lively/engine/1040""}"
1041,1041,390,created,2025-09-26 12:18:05,"{""short_code"":""un42jE"",""original_url"":""https://acme.dev/silver/orbit/1041""}"
1042,1042,238,created,2025-04-29 07:47:32,"{""short_code"":""2blkqZ"",""original_url"":""https://seeded.app/amber/kernel/1042""}"
1043,1043,199,created,2025-12-10 00:54:01,"{""short_code"":""Xl3W9d"",""original_url"":""https://acme.dev/brisk/field/1043""}"
1044,1044,262,created,2025-09-28 01:30:31,"{""short_code"":""Q1tlJI"",""original_url"":""https://example.com/young/window/1044""}"
1045,1045,35,created,2026-02-15 21:32:10,"{""short_code"":""th0fR7"",""original_url"":""https://hackstack.io/warm/garden/1045""}"
1046,1046,83,created,2025-07-01 00:08:21,"{""short_code"":""xcGRLR"",""original_url"":""https://relay.cloud/vivid/lagoon/1046""}"
1047,1047,32,created,2025-06-30 19:22:13,"{""short_code"":""Nckomg"",""original_url"":""https://opswise.net/clear/island/1047""}"
1048,1048,160,created,2025-03-19 21:09:53,"{""short_code"":""33Ol5G"",""original_url"":""https://seeded.app/proud/trail/1048""}"
